 Energy [J/mol],Critical Geometry,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46,
 219000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 220000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 221000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 222000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 223000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 224000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 225000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 226000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 227000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 228000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 229000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 230000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 231000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
 232000.00, -1,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,0.00000000000000000000E+00,
